2024-02-11 15:59:53,290 - root - INFO - get_type 		 - SUCCESS for: 01_M_A_01_H.wav
2024-02-11 15:59:53,290 - root - INFO - get_person 		 - SUCCESS for: 01_M_A_01_H.wav
2024-02-11 15:59:53,290 - root - INFO - get_type 		 - SUCCESS for: 01_M_A_01_H.wav
2024-02-11 15:59:53,290 - root - INFO - get_type 		 - SUCCESS for: 01_M_A_01_L.wav
2024-02-11 15:59:53,290 - root - INFO - get_person 		 - SUCCESS for: 01_M_A_01_L.wav
2024-02-11 15:59:53,290 - root - INFO - get_type 		 - SUCCESS for: 01_M_A_01_L.wav
2024-02-11 15:59:53,290 - root - INFO - get_type 		 - SUCCESS for: 01_M_A_02_H.wav
2024-02-11 15:59:53,290 - root - INFO - get_person 		 - SUCCESS for: 01_M_A_02_H.wav
2024-02-11 15:59:53,290 - root - INFO - get_type 		 - SUCCESS for: 01_M_A_02_H.wav
2024-02-11 15:59:53,290 - root - INFO - get_type 		 - SUCCESS for: 01_M_A_02_L.wav
2024-02-11 15:59:53,290 - root - INFO - get_person 		 - SUCCESS for: 01_M_A_02_L.wav
2024-02-11 15:59:53,290 - root - INFO - get_type 		 - SUCCESS for: 01_M_A_02_L.wav
2024-02-11 15:59:53,290 - root - INFO - get_type 		 - SUCCESS for: 01_M_A_03_H.wav
2024-02-11 15:59:53,290 - root - INFO - get_person 		 - SUCCESS for: 01_M_A_03_H.wav
2024-02-11 15:59:53,290 - root - INFO - get_type 		 - SUCCESS for: 01_M_A_03_H.wav
2024-02-11 15:59:53,290 - root - INFO - get_type 		 - SUCCESS for: 01_M_A_03_L.wav
2024-02-11 15:59:53,290 - root - INFO - get_person 		 - SUCCESS for: 01_M_A_03_L.wav
2024-02-11 15:59:53,290 - root - INFO - get_type 		 - SUCCESS for: 01_M_A_03_L.wav
2024-02-11 15:59:53,290 - root - INFO - get_type 		 - SUCCESS for: 01_M_A_04_H.wav
2024-02-11 15:59:53,290 - root - INFO - get_person 		 - SUCCESS for: 01_M_A_04_H.wav
2024-02-11 15:59:53,290 - root - INFO - get_type 		 - SUCCESS for: 01_M_A_04_H.wav
2024-02-11 15:59:53,290 - root - INFO - get_type 		 - SUCCESS for: 01_M_A_04_L.wav
2024-02-11 15:59:53,290 - root - INFO - get_person 		 - SUCCESS for: 01_M_A_04_L.wav
